receiveTime,cpm,cpmError
2015-11-06 07:08:42,1.8,0.6
2015-11-06 07:13:43,2.6,0.72111
2015-11-06 07:18:43,2.0,0.632456
2015-11-06 07:23:33,0.8,0.4
2015-11-06 07:28:34,2.0,0.632456
2015-11-06 07:33:34,0.2,0.2
2015-11-06 07:38:35,2.2,0.663325
2015-11-06 07:43:35,1.2,0.489898
2015-11-06 07:48:36,0.8,0.4
2015-11-06 07:53:36,1.8,0.6
2015-11-06 07:58:36,1.6,0.565685
2015-11-06 08:03:37,1.2,0.489898
2015-11-06 08:08:37,0.6,0.34641
2015-11-06 08:13:38,1.0,0.447214
2015-11-06 08:18:38,1.4,0.52915
2015-11-06 08:23:39,0.8,0.4
2015-11-06 08:28:39,1.8,0.6
2015-11-06 08:33:39,1.4,0.52915
2015-11-06 08:38:40,2.6,0.72111
2015-11-06 08:43:40,2.0,0.632456
2015-11-06 08:48:41,1.2,0.489898
2015-11-06 08:53:41,2.6,0.72111
2015-11-06 09:01:06,2.4,0.69282
2015-11-06 09:01:26,0.2,0.2
2015-11-06 09:03:37,0.8,0.4
2015-11-06 09:08:37,1.4,0.52915
2015-11-06 09:13:37,2.6,0.72111
2015-11-06 09:18:38,1.2,0.489898
2015-11-06 09:23:38,1.0,0.447214
2015-11-06 09:28:39,2.4,0.69282
2015-11-06 09:33:39,1.4,0.52915
2015-11-06 09:38:39,1.2,0.489898
2015-11-06 09:43:40,2.0,0.632456
2015-11-06 09:48:40,1.4,0.52915
2015-11-06 09:53:41,1.4,0.52915
2015-11-06 09:58:41,1.0,0.447214
2015-11-06 10:03:42,1.6,0.565685
2015-11-06 10:08:42,2.6,0.72111
2015-11-06 10:13:32,1.0,0.447214
2015-11-06 10:18:33,1.6,0.565685
2015-11-06 10:23:33,1.8,0.6
2015-11-06 10:28:34,1.4,0.52915
2015-11-06 10:33:34,1.0,0.447214
2015-11-06 10:38:35,1.8,0.6
2015-11-06 10:43:35,1.8,0.6
2015-11-06 10:48:35,1.2,0.489898
2015-11-06 10:53:36,1.4,0.52915
2015-11-06 10:58:36,2.2,0.663325
2015-11-06 11:03:37,1.2,0.489898
2015-11-06 11:08:37,2.6,0.72111
2015-11-06 11:13:38,2.2,0.663325
2015-11-06 11:18:38,0.8,0.4
2015-11-06 11:23:38,1.4,0.52915
2015-11-06 11:28:39,2.2,0.663325
2015-11-06 11:33:39,2.8,0.748331
2015-11-06 11:38:40,1.0,0.447214
2015-11-06 11:43:40,0.6,0.34641
2015-11-06 11:48:41,2.2,0.663325
2015-11-06 11:53:41,1.4,0.52915
2015-11-06 11:58:41,2.4,0.69282
2015-11-06 12:03:42,3.4,0.824621
2015-11-06 12:08:42,2.4,0.69282
2015-11-06 12:13:33,1.6,0.565685
2015-11-06 12:18:33,1.6,0.565685
2015-11-06 12:23:33,2.2,0.663325
2015-11-06 12:28:34,1.8,0.6
2015-11-06 12:33:34,1.6,0.565685
2015-11-06 12:38:35,1.6,0.565685
2015-11-06 12:43:35,1.8,0.6
2015-11-06 12:48:36,1.6,0.565685
2015-11-06 12:53:36,3.0,0.774597
2015-11-06 12:58:36,1.4,0.52915
2015-11-06 13:03:37,1.8,0.6
2015-11-06 13:08:37,1.8,0.6
2015-11-06 13:13:37,1.8,0.6
2015-11-06 13:18:38,0.6,0.34641
2015-11-06 13:23:38,1.6,0.565685
2015-11-06 13:28:39,1.8,0.6
2015-11-06 13:33:39,1.8,0.6
2015-11-06 13:38:39,2.0,0.632456
2015-11-06 13:43:40,1.2,0.489898
2015-11-06 13:48:40,1.4,0.52915
2015-11-06 13:53:41,1.4,0.52915
2015-11-06 13:58:41,1.4,0.52915
2015-11-06 14:03:42,2.8,0.748331
2015-11-06 14:08:42,2.0,0.632456
2015-11-06 14:13:32,3.4,0.824621
2015-11-06 14:18:33,1.2,0.489898
